,RT_SubSet,Concert,Last_RT_created_at,tweet,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial,Hashtag,@BTS_twt
0,Top200RTd,SWZ_D1,2021-06-13 10:24:27+00:00,Last Firework 🎆 #SOWOOZOO https://t.co/vV9vuZPUHo,1404053434681028610,https://twitter.com/anyuser/status/1404053434681028610,1404043683964473344,en,275,654,6677,14903,147,30236,22955,10482,23176,96,False,62,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,Top200RTd,SWZ_D1,2021-06-13 10:03:06+00:00,이사 (2021) #SOWOOZOO https://t.co/CHdKdOV2Io,1404053401491574786,https://twitter.com/anyuser/status/1404053401491574786,1404017863891906560,ko,3,46,2501,3923,183,104760,385941,6857,13497,14,False,58,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2,Top200RTd,SWZ_D1,2021-06-13 11:19:50+00:00,"@BTS_twt 
올림픽 주경기장 풍선이 늘었네

#SOWOOZOO #소우주 https://t.co/dg3EeFft5r",1404048740936151041,https://twitter.com/anyuser/status/1404048740936151041,1402781807288881152,ko,2225,1707,25023,29852,221,1433,195,6675,21544,71,False,79,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True
3,Top200RTd,SWZ_D1,2021-06-13 09:53:21+00:00,I'm ready for watching #SOWOOZOO now!! @BTS_twt https://t.co/KZOlGHLB8e,1404053394407530499,https://twitter.com/anyuser/status/1404053394407530499,1403989912043483136,en,34,77,1417,1505,300,31627,1393448,6637,62120,666,False,86,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True
4,Top200RTd,SWZ_D1,2021-06-13 11:19:36+00:00,#SOWOOZOO 중간 VCR https://t.co/R94S8Aq87r,1404053400203841538,https://twitter.com/anyuser/status/1404053400203841538,1404018949893746688,ko,0,38,326,2820,183,104760,385937,5551,10981,8,False,55,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
5,Top200RTd,SWZ_D1,2021-06-13 10:07:12+00:00,#SOWOOZOO 오프닝 멘트 정국 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ https://t.co/1qccOTHuhr,1404053412728037389,https://twitter.com/anyuser/status/1404053412728037389,1404013678802784256,ko,34,51,2858,3015,183,104760,385942,4619,8447,9,False,131,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
6,Top200RTd,SWZ_D1,2021-06-13 11:26:29+00:00,"넌 누구보다 밝게 빛나💜
#방탄소년단 #BTS #소우주 #SOWOOZOO https://t.co/NTR1ZMlJnp",1404051478864547852,https://twitter.com/anyuser/status/1404051478864547852,1403644890416779264,ko,3,119,1031,1101,8,12405,1658518,4532,24629,52,False,78,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
7,Top200RTd,SWZ_D1,2021-06-13 11:34:12+00:00,"ติดตาม @BTS_twt วันนี้ 13 มิ.ย. ใน ‘BTS 2021 MUSTER #SOWOOZOO’

◦ สตรีมเปิด 15:30น.
◦ งานเริ่ม 16:30น.
◦ จำหน่ายบัตร (รอบ 13 มิ.ย.) ถึง 17:29น.

🎟 ซื้อบัตร: https://t.co/VY38h7lYzR 
📄 รายละเอียด (🇹🇭): https://t.co/Mn5Zu7yBGS
📺 ลิงก์รับชม: https://t.co/mbkbRdLtRa

(เวลาไทย) https://t.co/ioyjfn6EVn",1404053176039268353,https://twitter.com/anyuser/status/1404053176039268353,1403763223900291072,th,99,132,4435,8737,71,47292,233757,4513,3404,14,False,320,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
8,Top200RTd,SWZ_D1,2021-06-13 09:49:24+00:00,"🎉แจกคอน Muster​ BTS2021​✨
✅รอบรีรันวันที่  20 ให้อาร์มี่ 1 คนค่ะ
💜รีทวิตได้เลนค่ะ
💜สุ่มวันที่19
#8YearsToInfinityWithBTS #BTS
#BTS8thAnniversary #SOWOOZOO
#หารคอนBTS https://t.co/KebSZ4JSdM",1404053416033198090,https://twitter.com/anyuser/status/1404053416033198090,1403923459592183808,th,546,578,929,72,136,23551,439,4383,1294,36,False,211,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
9,Top200RTd,SWZ_D1,2021-06-13 09:35:34+00:00,"[eng sub] BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

RM (1)
#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/vKKWnOqR1t",1404052716742119430,https://twitter.com/anyuser/status/1404052716742119430,1403906346471280640,en,185,153,24515,28436,450,7386,156431,4353,11801,52,False,190,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True
10,Top200RTd,SWZ_D1,2021-06-13 09:28:37+00:00,Purple U  #SOWOOZOO https://t.co/qsl2TU2OSI,1404053422609813508,https://twitter.com/anyuser/status/1404053422609813508,1404037327031193600,en,198,488,2617,3587,147,30236,22954,4203,13152,21,False,55,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
11,Top200RTd,SWZ_D1,2021-06-13 11:22:07+00:00,สื่อเกาหลีรายงานว่า #SOWOOZOO งานฉลองครบรอบ 8 ทั้งสองวันของ @BTS_twt จะถูกถ่ายทอดสดจาก Olympic Stadium ซึ่งจะไม่มีผู้ชม แต่จะสร้าง “บรรยากาศของงานเทศกาล” ซึ่งวันที่ 2 จะเป็นเวอร์ชั่นเวิร์ดทัวร์ ทั้งสองวันจะมี setlist ที่ต่างกัน นอกจากนี้ จะยังมีเพลงที่ยังไม่เคยแสดงมาก่อนร่วมด้วย https://t.co/z3TP4KuzJB,1404016877760704517,https://twitter.com/anyuser/status/1404016877760704517,1403133416657219584,th,2,100,236,757,256,56315,68704,4097,2050,8,False,318,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True
12,Top200RTd,SWZ_D1,2021-06-13 11:43:23+00:00,"[#SOWOOZOO] 210613 @BTS_twt

2021 #BTS MUSTER – DAY 1 (Setlist) 

🪐 Setlist collated by @BTSdailyinfo
🪐 Please do not repost :)

#방탄소년단 #MUSTERSOWOOZOO https://t.co/4EK6VLWKCX",1404053403722928130,https://twitter.com/anyuser/status/1404053403722928130,1404042088916811776,en,320,402,17203,5769,29,4794,208280,3954,11246,8,False,195,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True
13,Top200RTd,SWZ_D1,2021-06-13 11:22:20+00:00,📸 BTS✨#SOWOOZOO https://t.co/NNeCutuF7F,1404051829902696451,https://twitter.com/anyuser/status/1404051829902696451,1403643793312604160,und,0,112,1315,4282,30,12981,2566788,3688,19990,0,False,57,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
14,Top200RTd,SWZ_D1,2021-06-13 09:36:22+00:00,"타팬들도 놀랐다는 소우주 떼창 

#SOWOOZOO #소우주 #BTS https://t.co/HvzGNnZf2n",1404053317043441664,https://twitter.com/anyuser/status/1404053317043441664,1403651420704804864,ko,3317,3540,691067,105545,20,980,853,3427,6110,15,False,79,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,Top200RTd,SWZ_D1,2021-06-13 09:33:24+00:00,#SOWOOZOO #BTS #btsfanart https://t.co/WGenNXXkFW,1404045778172194819,https://twitter.com/anyuser/status/1404045778172194819,1400041340818259968,und,381,1447,83396,109834,850,20461,22624,3360,12003,32,False,63,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
16,Top200RTd,SWZ_D1,2021-06-13 09:31:48+00:00,"[OFFICIAL] Kmedia reports #SOWOOZOO will be held live from Olympic Stadium. It won’t have an audience but it will create a “festival atmosphere” with an outdoor stage. The 2-day event is to celebrate BTS’ 8th anniversary. The 2nd day is the world tour version, and will have a + https://t.co/oYWSXcIxGJ",1404045153027854342,https://twitter.com/anyuser/status/1404045153027854342,1403131572853907456,en,188,210,12112,30223,635,158470,197933,3321,9970,111,False,320,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
17,Top200RTd,SWZ_D1,2021-06-13 09:31:54+00:00,"[ BTS 2021 MUSTER ]
GIVEAWAY TICKET #SOWOOZOO 
buat 1 orang 2 days

• Follow aku
• RT + Like aja

End? besok jam 12 siang, goodluck!! https://t.co/w7oRO1XyfV",1404012012229730308,https://twitter.com/anyuser/status/1404012012229730308,1403310184043216896,in,1,31,1,5,1210,26652,8315,3256,4753,946,False,171,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
18,Top200RTd,SWZ_D1,2021-06-13 10:36:20+00:00,"#RT 추첨 한 분 정국이 유포리아 뮤비 점퍼 드려요! ㅂH송ㅂl는 ㅈㅔㄱr ㅂㅜ담... 합니다... ღ

#SOWOOZOO #소우주 #BTS https://t.co/zOvfo4dRcg",1404053207165198342,https://twitter.com/anyuser/status/1404053207165198342,1403665096325226496,ko,128,771,6004,12383,339,858,2536,2968,420,17,False,120,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
19,Top200RTd,SWZ_D1,2021-06-13 11:26:35+00:00,#SOWOOZOO 엔딩멘트 정국 🐰 https://t.co/FJaaAYjhMH,1404053430331576323,https://twitter.com/anyuser/status/1404053430331576323,1404038641555443712,ko,399,819,58646,39826,183,104760,385954,2946,6505,10,False,59,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
20,Top200RTd,SWZ_D1,2021-06-13 09:09:31+00:00,"Hi #BTSARMY ! 
Do you want a ticket to @bts_bighit  #SOWOOZOO ?! 

Like and RT @KISS107 for your chance to win! 

PRIZE: 1 Free one-day HD multi view pass for Livestream Concert “BTS SOWOOZOO”.

WHEN:  Monday, June 14th (5:30am) winner chosen via DM Friday 6/11 12:00p est https://t.co/RAoWFkT5gp",1404046212483911681,https://twitter.com/anyuser/status/1404046212483911681,1402374688177860608,en,182,1442,1142,6782,1555,203687,25103,2780,4084,270,False,309,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
21,Top200RTd,SWZ_D1,2021-06-13 11:50:22+00:00,"D-day 대기중 💜
#방탄소년단 #BTS #소우주 #SOWOOZOO https://t.co/3QcdgImqS9",1404053340791611398,https://twitter.com/anyuser/status/1404053340791611398,1404004312351600640,ko,118,198,2767,12650,8,12405,1658535,2582,13666,12,False,76,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False
22,Top200RTd,SWZ_D1,2021-06-13 09:36:43+00:00,"แจกคอนรอบรีรัน BTS MUSTER SOWOOZOO 1 จอ single view วันที่ 19

🛼กติกา
RT อย่างเดียวเลย~

📌ประกาศผล วันที่18/06

#ตลาดนัดบังทัน  #SOWOOZOO https://t.co/TA2bCd5KJT",1404051310400348162,https://twitter.com/anyuser/status/1404051310400348162,1403218960909099008,th,22,175,2357,352,873,16241,944,2495,492,30,False,179,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
23,Top200RTd,SWZ_D1,2021-06-13 11:58:32+00:00,"BTS 2021 MUSTER #SOWOOZOO Paper Ticket

Download👉https://t.co/vaDmBoL277

사용료 #RT 충분 :) 
#RT 추첨으로 실물 티켓을 보내드립니다

반드시 개인 소장용으로만 사용해주세요
판매/나눔 행위 금지 (반드시 책임 묻습니다)

⚠상업적 이용 및 무단 유포/재업로드 2차 가공을 일절 금합니다 https://t.co/TrEHiiZxd8",1404052433869819908,https://twitter.com/anyuser/status/1404052433869819908,1403230330509611008,ko,5,51,481,238,78,583,2421,2394,1755,43,False,239,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
24,Top200RTd,SWZ_D1,2021-06-13 09:46:49+00:00,"ใครสอนจองกุกให้เต้นแบบนี้ ตีเลยยยย  
#MUSTERSOWOOZOO
#SOWOOZOO #BTS https://t.co/zsGaqP8TYn",1404053176597114885,https://twitter.com/anyuser/status/1404053176597114885,1404036769415274496,th,0,21,349,12,192,47406,236,2365,2540,3,False,105,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,Top200RTd,SWZ_D1,2021-06-13 11:31:46+00:00,"Pls. RT 💜💜
แจก!! คอน #MUSTER2021 #SOWOOZOO  ฟรี!!!

👉 กติกา รีทวีต+เมนชั่นรูปบังทันที่ชอบที่สุดคนละรูป

🪐รอบสด
13/06 (1ae.)
14/06 (1ae.)
🪐รีรัน 
19/06 (1ae.)
20/06 (1ae.)

🎉สุ่ม 12/6/64 เวลา 20.00น. 

💜กดแล้วไอดีของเราเองนะคะ
#หารคอนบังทัน #ตลาดนัดบังทัน #ตลาดนัดรถไฟบังทัน https://t.co/kisb6mp4p2",1404050028121903108,https://twitter.com/anyuser/status/1404050028121903108,1402968259037593600,th,18,140,6277,231,138,3318,385,2275,902,1544,False,316,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
26,Top200RTd,SWZ_D1,2021-06-13 11:47:52+00:00,"[ BTS 2021 MUSTER ]
소우주 #SOWOOZOO
TICKET GIVEAWAY 🎫

💜 MBF, LIKE &amp; RT
💜 Tag bestie you’ll share the stream with!
💜 TWO winners!
[ 6/13 for one winner, 6/14 World Tour for other, &amp; I will purchase directly from your Weverse account. ]
💜 ends 6/12!

#BTSARMY #BTS @BTS_twt https://t.co/7ZT4Gk1HLi",1404006681714044931,https://twitter.com/anyuser/status/1404006681714044931,1402974048225792000,en,301,310,963,1715,1288,57908,5724,2155,3008,1788,False,321,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
27,Top200RTd,SWZ_D1,2021-06-13 11:52:09+00:00,"อิเหี้ยยยย สเตตแดชวีทาบังทันแร็ปหมดเลย สิ้นแล้วอิอาร์มี่ 😭

#MUSTERSOWOOZOO
#SOWOOZOO

 https://t.co/smzk9Ux6V2",1404053214446571521,https://twitter.com/anyuser/status/1404053214446571521,1404023915404427264,th,109,186,5360,3963,297,172312,2451,2105,1754,9,False,125,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
28,Top200RTd,SWZ_D1,2021-06-13 09:29:18+00:00,"BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

RM (1)

#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/wNKoCzt64L",1404002330559672320,https://twitter.com/anyuser/status/1404002330559672320,1403899121405202432,en,624,119,489376,484057,449,7368,155809,2058,5348,23,False,181,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True
29,Top200RTd,SWZ_D1,2021-06-13 10:42:46+00:00,"แจกคอนรอบรีรัน BTS MUSTER SOWOOZOO 1 จอ single view วันที่ 20 

กติกา RTทวิตนี้อย่างเดียว!!

📌ประกาศผล วันที่ 19/6 งับ💜

#ตลาดนัดบังทัน  #ตลาดนัดรถไฟบังทัน  #หารคอนบังทัน  #SOWOOZOO https://t.co/ivTODQjQk0",1404050742525054985,https://twitter.com/anyuser/status/1404050742525054985,1401844029273169920,th,10,32,265,286,136,56970,824,1849,392,11,False,225,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
30,Top200RTd,SWZ_D1,2021-06-13 10:22:11+00:00,"BTS 2021 MUSTER #SOWOOZOO 
컴퓨터 배경화면 (1920*1080)

Download 👉 https://t.co/khzm89Bad5

#달뜨는_작업실 https://t.co/Zx60W1IycL",1404049541708406784,https://twitter.com/anyuser/status/1404049541708406784,1403658409057034240,ko,0,6,1427,1324,78,583,2419,1849,4422,44,False,136,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False
31,Top200RTd,SWZ_D1,2021-06-13 11:18:44+00:00,"แจกคอน BTS MUSTER SOWOOZOO
HD multi-view เนื่องในวันครบรอบ8ปี💐🎆 @BTS_twt

รอบรีรัน🔁(08:00)
วันที่ 19 มิถุนา 1คน

สุ่มวันที่ 18 มิถุนาคับ รีเลย

#SOWOOZOO  #MUSTER2021 #MUSTERSOWOOZOO 
#BTS8thAnniversary https://t.co/AzAEfpuIXJ",1404053227947978761,https://twitter.com/anyuser/status/1404053227947978761,1403974862427672576,th,126,418,5982,1580,499,12108,1360,1837,674,2,False,243,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
32,Top200RTd,SWZ_D1,2021-06-13 10:23:03+00:00,"#BTS_TODAY 210613 #BTS 2021 MUSTER ♾

#방탄소년단  #BTS #BTSARMY #2021BTSFESTA #2021FESTA #SOWOOZOO @BTS_twt @bts_bighit https://t.co/MDxuF7DaiC",1404053431338237964,https://twitter.com/anyuser/status/1404053431338237964,1403875826890809344,en,165,1532,20649,27796,1861,127701,5101237,1697,11845,38,False,153,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True
33,Top200RTd,SWZ_D1,2021-06-13 09:31:33+00:00,"daechwita live group ver : a chaos 😭 
#MUSTERSOWOOZOO #SOWOOZOO

https://t.co/Jn1dwAn0Ul",1404053405681737735,https://twitter.com/anyuser/status/1404053405681737735,1404024385628000256,en,0,17,39,355,1066,18165,422,1686,4456,41,False,103,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
34,Top200RTd,SWZ_D1,2021-06-13 10:03:24+00:00,"{ วิธีดูคอนเสิร์ต Muster BTS2021 }
ลิงค์ดูคอน https://t.co/eWEAHLX3JJ

1) จิ้มลิงค์ที่แจ้งไว้ได้เลยค่ะ
2) กดเปลี่ยนภาษาให้เป็น EN เพื่อความสะดวกสบายในการอ่าน
3) กดคำว่า Log in ค่ะ (ใส่อีเมลที่ซื้อบัตรคอนเสิร์ต)
~ต่อในเมนชั่น🙏🏻
#ตลาดนัดบังทัน #หารคอนบังทัน #หารคอนBTS #SOWOOZOO https://t.co/heJnnlAuAI",1404053306406674439,https://twitter.com/anyuser/status/1404053306406674439,1403328210641719296,th,1,11,298,9,40,683,201,1673,1298,23,False,315,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
35,Top200RTd,SWZ_D1,2021-06-13 10:16:00+00:00,"Not Today 🎆
#SOWOOZOO https://t.co/VadtgZcHfe",1404053424581251074,https://twitter.com/anyuser/status/1404053424581251074,1404032551300308992,en,76,232,452,1111,147,30236,22957,1611,7781,70,False,58,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
36,Top200RTd,SWZ_D1,2021-06-13 09:28:55+00:00,"D-2 😘 두근두근💜
#방탄소년단 #BTS #소우주 #SOWOOZOO https://t.co/C20VhyB1KC",1404050319470825473,https://twitter.com/anyuser/status/1404050319470825473,1403226893847912448,ko,0,90,5562,2016,8,12405,1658507,1590,10588,15,False,77,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
37,Top200RTd,SWZ_D1,2021-06-13 10:50:06+00:00,"THIS WOULD BE ARMYS ON THEIR ROOM WHEN YOONGI STARTS PERFORMING DAECHWITA: 

#BTSMusterSoWooZoo #SOWOOZOO 
 https://t.co/jGBjIlNWYD",1404052746899230721,https://twitter.com/anyuser/status/1404052746899230721,1403986263007367168,en,3995,2699,18249,21102,9115,76104,70256,1570,4748,25,False,146,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
38,Top200RTd,SWZ_D1,2021-06-13 09:04:40+00:00,"แจกอีกค่ะ แจก 50 ฿ 

 ⊹🐻. 𖧷 🧺 ꕀ

กติกา รีทวิตอย่างเดียว🍬

แจ้งผลวันนี้19:00ค่ะ

 ꊞ 🧳ᯤ ⌛🎞 ♡             

#8YearsToInfinityWithBTS #BTS  
#BTS8thAnniversary #SOWOOZOO
#หารคอนBTS #หารคอนบังทัน 
#SOWOOZOO #แจกฟรีไม่รีได้ไง",1404053322256961537,https://twitter.com/anyuser/status/1404053322256961537,1403971240549785600,th,485,304,87742,2039,10,1655,55,1551,227,7,False,238,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
39,Top200RTd,SWZ_D1,2021-06-13 10:48:24+00:00,"OMGG!? LOOK AT THE VIEW KARMYS ARE SEEING !!!

#SOWOOZOO #BTSMusterSoWooZoo #bts #방탄소년단 @BTS_twt https://t.co/qccQyUjH09",1404053262861438978,https://twitter.com/anyuser/status/1404053262861438978,1404039565904601088,en,407,491,6456,3449,133,28611,41172,1478,4427,24,False,137,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
40,Top200RTd,SWZ_D1,2021-06-13 10:39:04+00:00,"ฝากรีทีค้าบ สุ่มแจก 1 เซต💕 

1 เซต 11 ชิ้น บัตรวีไอพีเคลือบโฮโลแกรม😊

ฟอร์มจองค่า จะสั่งทำตามจำนวนเลยที่จองมาเท่านั้นนะคะ 

รายละเอียดการจองในฟอร์มเลย เปิดฝากรอบเดียวค่า 👍🏻

https://t.co/xgySrzZVtS

#ตลาดนัดบังทัน #BTS_Butter #BTS_ROOM_LIVE #SOWOOZOO https://t.co/B8bewXg43o",1404024387943026702,https://twitter.com/anyuser/status/1404024387943026702,1403564229227999232,th,2,14,12,7,667,51570,4115,1453,602,53,False,297,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
41,Top200RTd,SWZ_D1,2021-06-13 09:16:28+00:00,"HELP ME ?!?!?? IM LOVING THE CONFIDENCE SOOOO MUCH SKWKSK ?!?!?!

AFTER 2 YEARS SKSKSKKS

#JUNGKOOK #JK #SOWOOZOO #MUSTERSOWOOZOO #BTS @BTS_twt
 https://t.co/tREqOL0KGk",1404053390665994241,https://twitter.com/anyuser/status/1404053390665994241,1404015046989070336,en,88,177,20177,9860,133,28611,41172,1424,3641,20,False,185,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True
42,Top200RTd,SWZ_D1,2021-06-13 11:25:57+00:00,"[eng sub] BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

V (6)
#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/6Fxq5iejs9",1404002398729814017,https://twitter.com/anyuser/status/1404002398729814017,1403909739063435264,en,1,29,48,118,449,7368,155767,1401,3616,16,False,189,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
43,Top200RTd,SWZ_D1,2021-06-13 11:27:56+00:00,"[eng sub] BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

JK (7)
#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/Xrc4UnNJxd",1404002380614713346,https://twitter.com/anyuser/status/1404002380614713346,1403910308050227200,en,1,29,47,118,449,7368,155801,1399,3632,16,False,190,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
44,Top200RTd,SWZ_D1,2021-06-13 10:45:32+00:00,"#แสนดือกิจกรรม 🌷🌥💫

🙋🏻‍♀️⚡️ก๊อกๆๆๆ อาร์มี่คนไหนยังไม่มีตั๋วสวยๆสำหรับงาน #SOWOOZOO บ้างเอ่ย???
: แจก 1 เซตให้ผู้ติดตามของเราถือว่าเป็นของขวัญครบรอบ8ปีบังทันอีก1ชิ้นจากเรานะคะอ่ะฮิฮิฮิ😜
📌 รีทวิตอย่างเดียว!!

🔔สำหรับใครที่อยากฝากเราปริ้นลิ้งค์ : https://t.co/Y5UyRSsDjF https://t.co/vlAKaPTfCs",1404048743016456194,https://twitter.com/anyuser/status/1404048743016456194,1403692828878798848,th,54,1870,19096,4022,472,96873,8262,1397,451,13,False,317,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False
45,Top200RTd,SWZ_D1,2021-06-13 11:17:01+00:00,"มิจฉาชีพคนนี้เปลี่ยนชื่อแอคโกงไปเรื่อยๆ แอคปัจจุบันที่มันใช้

@conbag247

เลข บช.6606359147 กรุงไทย (Chetthapon)

**เชษฐาภณ กลิ่นน้ำหอม**

#SOWOOZOO #ตลาดนัดบังทัน ​ #หารคอนบังทัน #หารคอนBTS #คอร์สเรียน #ตามหา #นิยายวาย #bts  #ไฮคิว https://t.co/33fEP5Ngbp",1404053369623257097,https://twitter.com/anyuser/status/1404053369623257097,1403568141041471488,th,9,15,45,212,126,72175,55,1313,323,5,False,272,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
46,Top200RTd,SWZ_D1,2021-06-13 09:56:14+00:00,"GUYS ?!?!?!? CHICKEN NOODLE SOUP !!!!???? 

Could be .!??😳

#jhope #hoseok #SOWOOZOO #2021BTSFESTA #bts #방탄소년단 #btsarmy @BTS_twt https://t.co/CfxiQZJDD7",1404045711264534529,https://twitter.com/anyuser/status/1404045711264534529,1403309315021283328,en,3,92,249,758,133,28598,41112,1284,5143,0,False,170,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True
47,Top200RTd,SWZ_D1,2021-06-13 10:21:22+00:00,"[eng sub] BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

JIN (1)
#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/vKKWnOqR1t https://t.co/69Py6GCvrh",1404002467164139526,https://twitter.com/anyuser/status/1404002467164139526,1403906900606042112,en,1,29,52,118,449,7367,155857,1281,3212,13,False,215,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True
48,Top200RTd,SWZ_D1,2021-06-13 09:35:52+00:00,"[eng sub] BTS FESTA CALENDAR VIDEO GIFT 
5th &amp; last emblem

SUGA (1)
#BTS8thAnniversary #2021BTSFESTA #8YearsToInfinityWithBTS #SOWOOZOO @BTS_twt https://t.co/vKKWnOqR1t https://t.co/69Py6GCvrh https://t.co/XRZpWhcOey",1404002450235920386,https://twitter.com/anyuser/status/1404002450235920386,1403907503029690368,en,1,29,51,118,449,7368,155846,1280,3207,15,False,240,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True
49,Top200RTd,SWZ_D1,2021-06-13 09:30:43+00:00,"- pls rt ขอคนละรีคับตั้งใจทำมากๆ💌 -
 · ₊˚ˑ give away 𝑺𝑶𝑾𝑶𝒁𝑶𝑶 · ₊˚ˑ

𓂃Only 40 set
♥︎ 1 เซ็ตประกอบไปด้วยของ 12 ชิ้น
⁺ form ꒰ วันศุกร์ 11/06 19:00  ꒱ ✨

รายละเอียดเพิ่มเติมใต้ทวิตนี้ ( ᴗ  ̫ ᴗ )
#8yearswithBTS 
#8th_BTS_Anniversary_TH #BTS8thAnniversary #SOWOOZOO https://t.co/Ulol52bZfu",1404035359512535048,https://twitter.com/anyuser/status/1404035359512535048,1402584076507172864,th,8,374,649,71,188,10625,4568,1242,655,27,False,308,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
