,created_at,id,user_id,user_followers_count,retweeted_status_id,retweeted_status_user_id,retweeted_status_retweet_count,retweeted_status_favorite_count,retweeted_status_reply_count,quoted_status_id,quoted_status_user_id,in_reply_to_status_id,in_reply_to_user_id,Original,RT,QT,Reply,Media,Length
843,2021-10-17 09:14:42+00:00,9655,638,193,6.0,0.0,974.0,2828.0,19.0,,,,,0,1,0,0,1,102
844,2021-10-17 09:14:42+00:00,9653,126,412,117.0,57.0,34457.0,79621.0,1899.0,,,,,0,1,0,0,1,96
845,2021-10-17 09:14:42+00:00,9652,126,412,120.0,57.0,28607.0,62962.0,1683.0,,,,,0,1,0,0,1,36
846,2021-10-17 09:14:42+00:00,9654,16,655,9683.0,8137.0,2.0,6.0,0.0,,,,,0,1,0,0,1,157
847,2021-10-17 09:14:44+00:00,9656,5100,63,0.0,1.0,3527.0,23236.0,68.0,,,,,0,1,0,0,1,245
848,2021-10-17 09:14:45+00:00,9657,664,434,11307.0,1155.0,3.0,10.0,1.0,,,,,0,1,0,0,0,296
849,2021-10-17 09:14:45+00:00,9658,38,4010,11261.0,4663.0,475.0,2663.0,5.0,,,,,0,1,0,0,1,98
850,2021-10-17 09:14:46+00:00,9659,4144,7,8.0,0.0,756.0,2188.0,13.0,,,,,0,1,0,0,1,162
851,2021-10-17 09:14:47+00:00,9660,21,937,,,,,,,,9879.0,2784.0,0,0,0,1,0,40
852,2021-10-17 09:14:48+00:00,9693,1015,165,46.0,4.0,323.0,311.0,0.0,,,,,0,1,0,0,1,169
853,2021-10-17 09:14:49+00:00,9631,7999,109,13250.0,15.0,34.0,41.0,0.0,,,,,0,1,0,0,1,209
854,2021-10-17 09:14:50+00:00,9696,124,80,34.0,847.0,332.0,1608.0,5.0,,,,,0,1,0,0,1,118
855,2021-10-17 09:14:50+00:00,9694,6631,292,164.0,62.0,65.0,314.0,0.0,,,,,0,1,0,0,1,179
856,2021-10-17 09:14:53+00:00,9730,667,749,,,,,,,,558.0,667.0,0,0,0,1,0,14
857,2021-10-17 09:14:53+00:00,9731,3803,68,25.0,5724.0,170.0,670.0,2.0,,,,,0,1,0,0,1,178
858,2021-10-17 09:14:58+00:00,9732,8290,180,0.0,1.0,3528.0,23251.0,68.0,,,,,0,1,0,0,1,245
859,2021-10-17 09:14:59+00:00,9733,22,712,12060.0,595.0,5632.0,1776.0,1122.0,,,,,0,1,0,0,1,95
860,2021-10-17 09:15:06+00:00,9736,7248,221,100.0,5.0,1072.0,3733.0,39.0,,,,,0,1,0,0,1,277
861,2021-10-17 09:15:07+00:00,9737,22,712,11665.0,595.0,10145.0,2810.0,2202.0,,,,,0,1,0,0,0,120
862,2021-10-17 09:15:07+00:00,9738,664,434,11291.0,1155.0,31.0,131.0,1.0,,,,,0,1,0,0,0,290
863,2021-10-17 09:15:08+00:00,9739,105,515,61.0,66.0,5135.0,19169.0,64.0,,,,,0,1,0,0,1,99
864,2021-10-17 09:15:11+00:00,9740,4923,101,36.0,847.0,309.0,1254.0,44.0,,,,,0,1,0,0,0,299
865,2021-10-17 09:15:12+00:00,9742,498,12,88.0,11.0,36864.0,108602.0,2434.0,,,,,0,1,0,0,1,90
866,2021-10-17 09:15:13+00:00,9743,861,403,73.0,130.0,3179.0,8357.0,37.0,,,,,0,1,0,0,1,192
867,2021-10-17 09:15:13+00:00,9729,5059,151,19.0,3.0,1792.0,3575.0,31.0,,,,,0,1,0,0,1,189
868,2021-10-17 09:15:15+00:00,9745,498,12,85.0,11.0,30506.0,104267.0,1837.0,,,,,0,1,0,0,1,266
869,2021-10-17 09:15:17+00:00,9746,2479,219,49.0,4.0,112.0,83.0,0.0,,,,,0,1,0,0,1,178
870,2021-10-17 09:15:19+00:00,9747,667,749,,,,,,,,558.0,667.0,0,0,0,1,0,14
871,2021-10-17 09:15:20+00:00,9748,12,73,294.0,719.0,12994.0,58509.0,77.0,,,,,0,1,0,0,1,90
872,2021-10-17 09:15:20+00:00,9749,1196,1387,27.0,19.0,1396.0,6274.0,24.0,,,,,0,1,0,0,1,186
873,2021-10-17 09:15:21+00:00,9750,12,73,12077.0,7035.0,6142.0,29884.0,55.0,,,,,0,1,0,0,1,37
874,2021-10-17 09:15:22+00:00,9751,3528,0,4.0,1.0,6347.0,41824.0,114.0,,,,,0,1,0,0,1,211
875,2021-10-17 09:15:23+00:00,9752,12,73,12222.0,7507.0,7013.0,32280.0,116.0,,,,,0,1,0,0,1,89
876,2021-10-17 09:15:25+00:00,9754,5720,1112,18.0,5.0,300.0,1045.0,5.0,,,,,0,1,0,0,1,197
877,2021-10-17 09:15:25+00:00,9753,3250,827,17.0,0.0,7685.0,28107.0,101.0,,,,,0,1,0,0,1,101
878,2021-10-17 09:15:26+00:00,9755,2234,69,14.0,10.0,3307.0,12870.0,491.0,,,,,0,1,0,0,1,237
879,2021-10-17 09:15:26+00:00,9756,12,73,12197.0,1134.0,9054.0,44429.0,132.0,,,,,0,1,0,0,1,308
880,2021-10-17 09:15:28+00:00,9757,8058,2,9.0,237.0,3123.0,7276.0,146.0,,,,,0,1,0,0,1,275
881,2021-10-17 09:15:28+00:00,9744,23,97,12890.0,6359.0,8430.0,1540.0,6.0,,,,,0,1,0,0,1,248
882,2021-10-17 09:15:28+00:00,9728,12,73,836.0,8769.0,5618.0,30314.0,53.0,,,,,0,1,0,0,1,112
883,2021-10-17 09:15:29+00:00,9727,102,549,11653.0,2021.0,145.0,812.0,0.0,,,,,0,1,0,0,1,88
884,2021-10-17 09:15:30+00:00,9726,8747,62,27.0,19.0,1397.0,6276.0,24.0,,,,,0,1,0,0,1,186
885,2021-10-17 09:15:31+00:00,9697,5905,213,0.0,1.0,3529.0,23294.0,68.0,,,,,0,1,0,0,1,245
886,2021-10-17 09:15:32+00:00,9699,3924,1,0.0,1.0,3530.0,23296.0,68.0,,,,,0,1,0,0,1,245
887,2021-10-17 09:15:32+00:00,9698,1493,183,876.0,91.0,403.0,5180.0,13.0,,,,,0,1,0,0,1,271
888,2021-10-17 09:15:34+00:00,9700,12,73,11995.0,683.0,21427.0,61238.0,1.0,,,,,0,1,0,0,1,100
889,2021-10-17 09:15:35+00:00,9701,7071,172,9.0,237.0,3124.0,7276.0,146.0,,,,,0,1,0,0,1,275
890,2021-10-17 09:15:35+00:00,9702,2408,366,417.0,362.0,24603.0,61251.0,2500.0,,,,,0,1,0,0,1,70
891,2021-10-17 09:15:35+00:00,9703,229,2522,574.0,2359.0,5353.0,31349.0,73.0,,,,,0,1,0,0,1,55
892,2021-10-17 09:15:37+00:00,9704,7077,501,,,,,,,,11566.0,1224.0,0,0,0,1,0,74
893,2021-10-17 09:15:37+00:00,9705,102,549,178.0,165.0,2086.0,11438.0,34.0,,,,,0,1,0,0,1,192
894,2021-10-17 09:15:38+00:00,9706,124,80,35.0,44.0,4326.0,11777.0,326.0,,,,,0,1,0,0,1,190
895,2021-10-17 09:15:38+00:00,9707,4481,6,4.0,1.0,6348.0,41833.0,114.0,,,,,0,1,0,0,1,211
896,2021-10-17 09:15:39+00:00,9708,12,73,12209.0,2610.0,8962.0,37636.0,117.0,,,,,0,1,0,0,1,155
897,2021-10-17 09:15:40+00:00,9709,106,319,721.0,2419.0,1014.0,3008.0,34.0,,,,,0,1,0,0,1,288
898,2021-10-17 09:15:41+00:00,9710,126,412,736.0,889.0,22789.0,69514.0,1116.0,,,,,0,1,0,0,1,176
899,2021-10-17 09:15:44+00:00,9711,3618,402,0.0,1.0,3531.0,23313.0,68.0,,,,,0,1,0,0,1,245
900,2021-10-17 09:15:47+00:00,9712,126,412,154.0,46.0,85958.0,290651.0,16385.0,,,,,0,1,0,0,1,116
901,2021-10-17 09:15:49+00:00,9713,7780,1478,19.0,3.0,1793.0,3576.0,31.0,,,,,0,1,0,0,1,189
902,2021-10-17 09:15:50+00:00,9715,102,549,61.0,66.0,5159.0,19250.0,64.0,,,,,0,1,0,0,1,99
903,2021-10-17 09:15:50+00:00,9714,4945,12,438.0,1452.0,640.0,1285.0,23.0,,,,,0,1,0,0,1,287
904,2021-10-17 09:15:50+00:00,9717,126,412,500.0,46.0,95098.0,330270.0,14417.0,,,,,0,1,0,0,1,84
905,2021-10-17 09:15:50+00:00,9716,4613,9,,,,,,,,17.0,0.0,0,0,0,1,1,92
906,2021-10-17 09:15:52+00:00,9719,124,80,45.0,10.0,2553.0,8952.0,300.0,,,,,0,1,0,0,1,233
907,2021-10-17 09:15:52+00:00,9720,744,5,285.0,4.0,69.0,60.0,0.0,,,,,0,1,0,0,1,136
908,2021-10-17 09:15:53+00:00,9721,126,412,11248.0,166.0,4865.0,17885.0,1133.0,,,,,0,1,0,0,1,62
909,2021-10-17 09:15:54+00:00,9722,347,2835,151.0,1787.0,450.0,1280.0,8.0,,,,,0,1,0,0,1,318
910,2021-10-17 09:15:55+00:00,9723,8408,24,67.0,47.0,4652.0,29084.0,57.0,,,,,0,1,0,0,1,172
911,2021-10-17 09:15:56+00:00,9725,126,412,11417.0,268.0,80008.0,177303.0,6105.0,,,,,0,1,0,0,1,158
912,2021-10-17 09:15:56+00:00,9888,3734,104,16.0,237.0,506.0,1192.0,47.0,,,,,0,1,0,0,1,216
913,2021-10-17 09:15:58+00:00,9760,126,412,469.0,268.0,62431.0,135819.0,3379.0,,,,,0,1,0,0,1,157
914,2021-10-17 09:15:58+00:00,9889,4662,3,37.0,1.0,6819.0,48871.0,82.0,,,,,0,1,0,0,1,250
915,2021-10-17 09:15:58+00:00,10020,6596,375,,,,,,,,413.0,52.0,0,0,0,1,0,31
916,2021-10-17 09:15:59+00:00,10056,6084,276,0.0,1.0,3533.0,23337.0,68.0,,,,,0,1,0,0,1,245
917,2021-10-17 09:15:59+00:00,10057,4301,2,0.0,1.0,3533.0,23337.0,68.0,,,,,0,1,0,0,1,245
918,2021-10-17 09:15:59+00:00,10055,126,412,474.0,268.0,74160.0,158830.0,5025.0,,,,,0,1,0,0,1,158
919,2021-10-17 09:16:01+00:00,10058,102,549,11356.0,7047.0,2445.0,11300.0,12.0,,,,,0,1,0,0,0,201
920,2021-10-17 09:16:01+00:00,10059,12,73,12169.0,777.0,17726.0,54399.0,201.0,,,,,0,1,0,0,1,108
921,2021-10-17 09:16:02+00:00,10060,1925,315,6.0,0.0,976.0,2764.0,19.0,,,,,0,1,0,0,1,102
922,2021-10-17 09:16:03+00:00,10061,1925,315,8.0,0.0,758.0,2193.0,13.0,,,,,0,1,0,0,1,162
923,2021-10-17 09:16:04+00:00,10062,126,412,11397.0,46.0,109432.0,380758.0,22684.0,,,,,0,1,0,0,1,72
924,2021-10-17 09:16:04+00:00,10063,7551,8,4.0,1.0,6348.0,41865.0,114.0,,,,,0,1,0,0,1,211
925,2021-10-17 09:16:05+00:00,10065,84,120,0.0,1.0,3535.0,23344.0,68.0,,,,,0,1,0,0,1,245
926,2021-10-17 09:16:05+00:00,10064,4708,18,495.0,140.0,1.0,10.0,0.0,,,,,0,1,0,0,0,85
927,2021-10-17 09:16:06+00:00,10066,1912,17,4.0,1.0,6349.0,41865.0,114.0,,,,,0,1,0,0,1,211
928,2021-10-17 09:16:07+00:00,10067,6440,245,503.0,19.0,31.0,169.0,3.0,,,,,0,1,0,0,1,116
929,2021-10-17 09:16:08+00:00,10068,4398,522,,,,,,,,13008.0,18.0,0,0,0,1,0,48
930,2021-10-17 09:16:10+00:00,10070,421,32,118.0,226.0,94.0,185.0,1.0,,,,,0,1,0,0,1,191
931,2021-10-17 09:16:11+00:00,10071,498,12,111.0,11.0,15834.0,61533.0,222.0,,,,,0,1,0,0,1,116
932,2021-10-17 09:16:11+00:00,10072,8158,408,0.0,1.0,3536.0,23359.0,68.0,,,,,0,1,0,0,1,245
933,2021-10-17 09:16:13+00:00,10073,6818,44,18.0,5.0,301.0,1049.0,5.0,,,,,0,1,0,0,1,197
934,2021-10-17 09:16:16+00:00,10074,7759,98,61.0,66.0,5176.0,19300.0,64.0,,,,,0,1,0,0,1,99
935,2021-10-17 09:16:17+00:00,10075,7865,312,0.0,1.0,3537.0,23362.0,68.0,,,,,0,1,0,0,1,245
936,2021-10-17 09:16:20+00:00,10076,1656,159,8.0,0.0,759.0,2195.0,13.0,,,,,0,1,0,0,1,162
937,2021-10-17 09:16:21+00:00,10078,3605,2,51.0,237.0,145.0,452.0,7.0,,,,,0,1,0,0,1,294
938,2021-10-17 09:16:21+00:00,10079,6678,1151,27.0,19.0,1398.0,6282.0,24.0,,,,,0,1,0,0,1,186
939,2021-10-17 09:16:21+00:00,10077,12,73,12165.0,104.0,3757.0,10605.0,18.0,,,,,0,1,0,0,1,43
940,2021-10-17 09:16:22+00:00,10080,7581,126,9.0,237.0,3125.0,7278.0,146.0,,,,,0,1,0,0,1,275
941,2021-10-17 09:16:23+00:00,10081,12,73,12132.0,704.0,15693.0,50244.0,263.0,,,,,0,1,0,0,1,110
942,2021-10-17 09:16:24+00:00,10082,3003,45,17.0,0.0,7686.0,28118.0,102.0,,,,,0,1,0,0,1,101
943,2021-10-17 09:16:25+00:00,10069,596,7103,195.0,100.0,7.0,126.0,0.0,,,,,0,1,0,0,1,255
944,2021-10-17 09:16:28+00:00,10053,3354,406,0.0,1.0,3538.0,23379.0,68.0,,,,,0,1,0,0,1,245
945,2021-10-17 09:16:29+00:00,10052,3550,4,16.0,237.0,507.0,1196.0,47.0,,,,,0,1,0,0,1,216
946,2021-10-17 09:16:31+00:00,10051,4760,7,7.0,3.0,4286.0,7809.0,147.0,,,,,0,1,0,0,1,313
947,2021-10-17 09:16:32+00:00,10022,3291,260,93.0,50.0,89.0,434.0,3.0,,,,,0,1,0,0,0,145
948,2021-10-17 09:16:34+00:00,10023,229,2522,,,,,,160.0,239.0,,,0,0,1,0,1,85
949,2021-10-17 09:16:34+00:00,10024,3952,172,0.0,1.0,3539.0,23390.0,68.0,,,,,0,1,0,0,1,245
950,2021-10-17 09:16:35+00:00,10025,4978,214,0.0,1.0,3540.0,23395.0,68.0,,,,,0,1,0,0,1,245
951,2021-10-17 09:16:36+00:00,10027,2231,197,,,,,,,,49.0,4.0,0,0,0,1,0,87
952,2021-10-17 09:16:37+00:00,10031,6891,32,177.0,0.0,3414.0,9021.0,146.0,,,,,0,1,0,0,1,101
953,2021-10-17 09:16:37+00:00,10029,22,712,159.0,398.0,1566.0,1059.0,17.0,,,,,0,1,0,0,1,189
954,2021-10-17 09:16:37+00:00,10030,126,412,11349.0,166.0,3395.0,12445.0,293.0,,,,,0,1,0,0,1,175
955,2021-10-17 09:16:37+00:00,10028,3537,261,17.0,0.0,7683.0,28133.0,102.0,,,,,0,1,0,0,1,101
956,2021-10-17 09:16:41+00:00,10032,126,412,11361.0,166.0,4405.0,15534.0,283.0,,,,,0,1,0,0,1,93
957,2021-10-17 09:16:42+00:00,10033,102,549,11644.0,2021.0,31.0,188.0,0.0,,,,,0,1,0,0,1,89
958,2021-10-17 09:16:43+00:00,10034,22,712,159.0,398.0,1566.0,1059.0,17.0,,,,,0,1,0,0,1,189
959,2021-10-17 09:16:46+00:00,10035,7934,29,27.0,19.0,1399.0,6285.0,24.0,,,,,0,1,0,0,1,186
960,2021-10-17 09:16:47+00:00,10036,106,319,357.0,605.0,8119.0,34340.0,88.0,,,,,0,1,0,0,1,53
961,2021-10-17 09:16:48+00:00,10037,5870,428,4.0,1.0,6352.0,41868.0,114.0,,,,,0,1,0,0,1,211
962,2021-10-17 09:16:48+00:00,10038,861,403,300.0,804.0,3621.0,13248.0,35.0,,,,,0,1,0,0,1,86
963,2021-10-17 09:16:49+00:00,10039,5719,477,0.0,1.0,3541.0,23408.0,68.0,,,,,0,1,0,0,1,245
964,2021-10-17 09:16:52+00:00,10040,218,3,63.0,6.0,256.0,485.0,3.0,,,,,0,1,0,0,1,188
965,2021-10-17 09:16:53+00:00,10041,124,80,18.0,5.0,302.0,1050.0,5.0,,,,,0,1,0,0,1,197
966,2021-10-17 09:16:55+00:00,10042,12,73,11775.0,3400.0,12723.0,50617.0,215.0,,,,,0,1,0,0,1,71
967,2021-10-17 09:16:56+00:00,10043,7501,17,0.0,1.0,3543.0,23417.0,68.0,,,,,0,1,0,0,1,245
968,2021-10-17 09:16:56+00:00,10044,2449,53,18.0,5.0,303.0,1052.0,5.0,,,,,0,1,0,0,1,197
969,2021-10-17 09:16:58+00:00,10045,2483,719,518.0,2257.0,4973.0,30267.0,43.0,,,,,0,1,0,0,1,79
970,2021-10-17 09:17:00+00:00,10046,4729,4,50.0,0.0,523.0,2317.0,1.0,,,,,0,1,0,0,1,116
971,2021-10-17 09:17:00+00:00,10047,488,32,,,,,,11557.0,6498.0,,,0,0,1,0,0,328
972,2021-10-17 09:17:04+00:00,10048,126,412,12041.0,166.0,3783.0,13779.0,260.0,,,,,0,1,0,0,1,105
973,2021-10-17 09:17:05+00:00,10049,8779,55,16.0,237.0,508.0,1197.0,47.0,,,,,0,1,0,0,1,216
974,2021-10-17 09:17:07+00:00,10021,13,2173,,,,,,,,554.0,18.0,0,0,0,1,0,8
975,2021-10-17 09:17:07+00:00,10050,7084,361,0.0,1.0,3546.0,23445.0,68.0,,,,,0,1,0,0,1,245
976,2021-10-17 09:17:08+00:00,10084,126,412,12098.0,166.0,3961.0,12560.0,358.0,,,,,0,1,0,0,1,197
977,2021-10-17 09:17:12+00:00,10086,124,80,146.0,5.0,16.0,72.0,1.0,77.0,5.0,,,0,1,1,0,1,357
978,2021-10-17 09:17:13+00:00,10120,3480,210,7.0,3.0,4287.0,7811.0,147.0,,,,,0,1,0,0,1,313
979,2021-10-17 09:17:15+00:00,10121,124,80,171.0,5.0,8.0,53.0,1.0,100.0,5.0,,,0,1,1,0,1,319
980,2021-10-17 09:17:15+00:00,10122,192,563,201.0,162.0,256628.0,1197335.0,4512.0,,,,,0,1,0,0,1,194
981,2021-10-17 09:17:16+00:00,10123,3739,0,,,,,,,,17.0,0.0,0,0,0,1,1,81
982,2021-10-17 09:17:18+00:00,10126,192,563,228.0,162.0,245358.0,1201511.0,4560.0,,,,,0,1,0,0,1,185
983,2021-10-17 09:17:18+00:00,10124,1568,33,6.0,0.0,977.0,2844.0,19.0,,,,,0,1,0,0,1,102
984,2021-10-17 09:17:18+00:00,10125,124,80,170.0,5.0,8.0,54.0,1.0,105.0,5.0,,,0,1,1,0,1,362
985,2021-10-17 09:17:19+00:00,10127,2864,220,0.0,1.0,3547.0,23466.0,68.0,,,,,0,1,0,0,1,245
986,2021-10-17 09:17:20+00:00,10128,1035,32,4.0,1.0,6352.0,41903.0,114.0,,,,,0,1,0,0,1,211
987,2021-10-17 09:17:22+00:00,10130,124,80,169.0,5.0,11.0,56.0,1.0,123.0,5.0,,,0,1,1,0,1,346
988,2021-10-17 09:17:22+00:00,10129,2793,392,27.0,19.0,1400.0,6291.0,24.0,,,,,0,1,0,0,1,186
989,2021-10-17 09:17:23+00:00,10131,1568,33,8.0,0.0,760.0,2197.0,13.0,,,,,0,1,0,0,1,162
990,2021-10-17 09:17:25+00:00,10119,192,563,282.0,56.0,461348.0,1455365.0,28149.0,,,,,0,1,0,0,0,67
991,2021-10-17 09:17:26+00:00,10133,250,342,12950.0,2290.0,446.0,293.0,1.0,,,,,0,1,0,0,1,165
992,2021-10-17 09:17:27+00:00,10135,2864,220,14.0,10.0,3317.0,12912.0,491.0,,,,,0,1,0,0,1,237
993,2021-10-17 09:17:27+00:00,10136,3536,12,187.0,152.0,63024.0,159527.0,1934.0,,,,,0,1,0,0,1,267
994,2021-10-17 09:17:28+00:00,10137,7536,152,6.0,0.0,978.0,2845.0,19.0,,,,,0,1,0,0,1,102
995,2021-10-17 09:17:29+00:00,10138,6888,604,27.0,19.0,1395.0,6287.0,25.0,,,,,0,1,0,0,1,186
996,2021-10-17 09:17:30+00:00,10139,2463,374,7.0,3.0,4288.0,7812.0,147.0,,,,,0,1,0,0,1,313
997,2021-10-17 09:17:30+00:00,10141,7455,4,12138.0,237.0,121.0,543.0,1.0,,,,,0,1,0,0,1,37
998,2021-10-17 09:17:32+00:00,10142,5149,0,0.0,1.0,3550.0,23490.0,68.0,,,,,0,1,0,0,1,245
999,2021-10-17 09:17:33+00:00,10143,1627,176,0.0,1.0,3551.0,23487.0,68.0,,,,,0,1,0,0,1,245
1000,2021-10-17 09:17:34+00:00,10146,126,412,873.0,1804.0,44111.0,101258.0,784.0,,,,,0,1,0,0,1,263
1001,2021-10-17 09:17:34+00:00,10145,1664,574,0.0,1.0,3552.0,23489.0,68.0,,,,,0,1,0,0,1,245
1002,2021-10-17 09:17:35+00:00,10147,192,563,289.0,56.0,367645.0,1279965.0,21916.0,,,,,0,1,0,0,0,67
1003,2021-10-17 09:17:37+00:00,10087,192,563,302.0,225.0,85929.0,763024.0,2206.0,,,,,0,1,0,0,1,169
1004,2021-10-17 09:17:37+00:00,10134,20,576,12683.0,6157.0,26.0,22.0,0.0,,,,,0,1,0,0,1,175
1005,2021-10-17 09:17:37+00:00,10118,20,576,11220.0,8825.0,228.0,429.0,0.0,,,,,0,1,0,0,1,53
1006,2021-10-17 09:17:37+00:00,10117,1653,627,11319.0,1787.0,432.0,1710.0,6.0,,,,,0,1,0,0,1,199
1007,2021-10-17 09:17:37+00:00,10116,106,319,12876.0,6509.0,95.0,179.0,4.0,,,,,0,1,0,0,1,67
1008,2021-10-17 09:17:38+00:00,10088,8110,45,8.0,0.0,761.0,2199.0,13.0,,,,,0,1,0,0,1,162
1009,2021-10-17 09:17:39+00:00,10090,2329,7,0.0,1.0,3553.0,23501.0,68.0,,,,,0,1,0,0,1,245
1010,2021-10-17 09:17:39+00:00,10089,1664,574,4.0,1.0,6353.0,41912.0,114.0,,,,,0,1,0,0,1,211
1011,2021-10-17 09:17:41+00:00,10091,126,412,11975.0,166.0,5641.0,20012.0,405.0,,,,,0,1,0,0,1,92
1012,2021-10-17 09:17:42+00:00,10092,1560,58,0.0,1.0,3554.0,23500.0,68.0,,,,,0,1,0,0,1,245
1013,2021-10-17 09:17:43+00:00,10094,513,603,8.0,0.0,762.0,2200.0,13.0,,,,,0,1,0,0,1,162
1014,2021-10-17 09:17:43+00:00,10095,2329,7,4.0,1.0,6356.0,41894.0,114.0,,,,,0,1,0,0,1,211
1015,2021-10-17 09:17:43+00:00,10093,21,937,,,,,,,,9692.0,7404.0,0,0,0,1,0,74
1016,2021-10-17 09:17:44+00:00,10097,192,563,186.0,56.0,401844.0,1343786.0,21916.0,,,,,0,1,0,0,0,66
1017,2021-10-17 09:17:44+00:00,10096,126,412,11986.0,166.0,4234.0,14451.0,335.0,,,,,0,1,0,0,1,137
1018,2021-10-17 09:17:45+00:00,10098,8085,3,0.0,1.0,3555.0,23505.0,68.0,,,,,0,1,0,0,1,245
1019,2021-10-17 09:17:45+00:00,10099,8302,468,0.0,1.0,3556.0,23505.0,68.0,,,,,0,1,0,0,1,245
1020,2021-10-17 09:17:46+00:00,10100,2730,97,69.0,847.0,1150.0,4652.0,22.0,,,,,0,1,0,0,1,271
1021,2021-10-17 09:17:47+00:00,10101,12,73,11717.0,7195.0,88740.0,382115.0,1038.0,,,,,0,1,0,0,1,63
1022,2021-10-17 09:17:48+00:00,10102,1560,58,4.0,1.0,6356.0,41916.0,114.0,,,,,0,1,0,0,1,211
1023,2021-10-17 09:17:49+00:00,10103,1292,1627,88.0,11.0,36859.0,108585.0,2434.0,,,,,0,1,0,0,1,90
1024,2021-10-17 09:17:49+00:00,10104,7057,215,29.0,237.0,290.0,756.0,73.0,,,,,0,1,0,0,1,128
1025,2021-10-17 09:17:49+00:00,10105,192,563,189.0,277.0,246331.0,1105697.0,14005.0,,,,,0,1,0,0,1,142
1026,2021-10-17 09:17:50+00:00,10108,1613,2742,138.0,48.0,682.0,1033.0,789.0,,,,,0,1,0,0,1,324
1027,2021-10-17 09:17:50+00:00,10106,12,73,11729.0,2975.0,15658.0,44874.0,67.0,,,,,0,1,0,0,1,130
1028,2021-10-17 09:17:50+00:00,10107,372,24,96.0,0.0,399.0,1944.0,2.0,,,,,0,1,0,0,1,99
1029,2021-10-17 09:17:53+00:00,10109,548,734,13250.0,15.0,35.0,42.0,0.0,,,,,0,1,0,0,1,209
1030,2021-10-17 09:17:53+00:00,10111,1627,176,4.0,1.0,6357.0,41921.0,114.0,,,,,0,1,0,0,1,211
1031,2021-10-17 09:17:54+00:00,10112,12,73,11723.0,683.0,11856.0,33759.0,142.0,,,,,0,1,0,0,1,49
1032,2021-10-17 09:17:55+00:00,10113,410,88,13250.0,15.0,36.0,42.0,0.0,,,,,0,1,0,0,1,209
1033,2021-10-17 09:17:57+00:00,10115,7269,404,19.0,3.0,1794.0,3586.0,31.0,,,,,0,1,0,0,1,189
1034,2021-10-17 09:17:57+00:00,10114,7546,67,301.0,189.0,30.0,665.0,14.0,,,,,0,1,0,0,1,187
1035,2021-10-17 09:17:58+00:00,10085,2929,336,0.0,1.0,3558.0,23521.0,68.0,,,,,0,1,0,0,1,245
1036,2021-10-17 09:18:00+00:00,10019,12,73,11722.0,6208.0,10206.0,47108.0,115.0,,,,,0,1,0,0,1,46
1037,2021-10-17 09:18:01+00:00,9955,229,2522,12049.0,5216.0,6001.0,20980.0,73.0,,,,,0,1,0,0,1,97
1038,2021-10-17 09:18:03+00:00,10018,12,73,11724.0,3606.0,8014.0,42070.0,103.0,,,,,0,1,0,0,1,41
1039,2021-10-17 09:18:04+00:00,9925,4571,473,7.0,3.0,4289.0,7815.0,147.0,,,,,0,1,0,0,1,313
1040,2021-10-17 09:18:05+00:00,9926,12,73,11725.0,3988.0,13139.0,67922.0,90.0,,,,,0,1,0,0,1,92
1041,2021-10-17 09:18:06+00:00,9927,54,181,,,,,,11435.0,4373.0,,,0,0,1,0,1,202
1042,2021-10-17 09:18:06+00:00,9928,6947,105,13250.0,15.0,37.0,43.0,0.0,,,,,0,1,0,0,1,209
1043,2021-10-17 09:18:06+00:00,9929,8524,12,0.0,1.0,3559.0,23529.0,68.0,,,,,0,1,0,0,1,245
1044,2021-10-17 09:18:10+00:00,9930,84,120,6.0,0.0,980.0,2776.0,19.0,,,,,0,1,0,0,1,102
1045,2021-10-17 09:18:11+00:00,9931,6669,1267,9.0,237.0,3126.0,7279.0,146.0,,,,,0,1,0,0,1,275
1046,2021-10-17 09:18:11+00:00,9932,2847,22,0.0,1.0,3561.0,23535.0,68.0,,,,,0,1,0,0,1,245
1047,2021-10-17 09:18:13+00:00,9933,98,378,141.0,260.0,3439.0,13775.0,14.0,,,,,0,1,0,0,1,72
1048,2021-10-17 09:18:15+00:00,9934,1097,1497,50.0,0.0,524.0,2320.0,1.0,,,,,0,1,0,0,1,116
1049,2021-10-17 09:18:18+00:00,9937,2134,0,,,,,,,,7.0,3.0,0,0,0,1,0,30
1050,2021-10-17 09:18:20+00:00,9924,5777,31,65.0,11.0,17423.0,64574.0,230.0,,,,,0,1,0,0,1,78
1051,2021-10-17 09:18:20+00:00,9938,12,73,11716.0,5214.0,14417.0,39663.0,262.0,,,,,0,1,0,0,1,58
1052,2021-10-17 09:18:21+00:00,9940,3876,24,7.0,3.0,4290.0,7815.0,148.0,,,,,0,1,0,0,1,313
1053,2021-10-17 09:18:23+00:00,9941,3398,73,0.0,1.0,3562.0,23554.0,68.0,,,,,0,1,0,0,1,245
1054,2021-10-17 09:18:23+00:00,9942,124,80,168.0,5.0,9.0,55.0,1.0,125.0,5.0,,,0,1,1,0,1,359
1055,2021-10-17 09:18:24+00:00,9943,192,563,217.0,368.0,336182.0,1273202.0,24768.0,,,,,0,1,0,0,1,76
1056,2021-10-17 09:18:26+00:00,9945,7439,8,0.0,1.0,3563.0,23563.0,68.0,,,,,0,1,0,0,1,245
1057,2021-10-17 09:18:26+00:00,9944,6952,739,102.0,182.0,2743.0,10125.0,57.0,,,,,0,1,0,0,1,86
