,created_at,id,user_id,user_followers_count,retweeted_status_id,retweeted_status_user_id,retweeted_status_user_followers_count,retweeted_status_retweet_count,retweeted_status_favorite_count,retweeted_status_reply_count,quoted_status_id,quoted_status_user_id,quoted_status_user_followers_count,quoted_status_retweet_count,quoted_status_favorite_count,quoted_status_reply_count,in_reply_to_status_id,in_reply_to_user_id,Original,RT,QT,Reply,Media,Length
40,2021-10-17 09:00:26+00:00,13230,8791,344,95.0,174.0,4842.0,14.0,77.0,1.0,,,,,,,,,0,1,0,0,1,143
41,2021-10-17 09:00:27+00:00,13232,3871,38,875.0,227.0,119690.0,393.0,992.0,29.0,,,,,,,,,0,1,0,0,1,286
42,2021-10-17 09:00:27+00:00,13231,4047,11,9.0,227.0,119690.0,3095.0,7189.0,145.0,,,,,,,,,0,1,0,0,1,275
43,2021-10-17 09:00:28+00:00,13233,7807,85,114.0,227.0,119690.0,404.0,1130.0,35.0,,,,,,,,,0,1,0,0,1,225
44,2021-10-17 09:00:28+00:00,13234,8553,56,21.0,15.0,317895.0,4.0,6.0,0.0,,,,,,,,,0,1,0,0,1,209
45,2021-10-17 09:00:29+00:00,13235,362,4,18.0,5.0,1574219.0,280.0,970.0,5.0,,,,,,,,,0,1,0,0,1,197
46,2021-10-17 09:00:29+00:00,13236,2773,58,21.0,15.0,317895.0,5.0,6.0,0.0,,,,,,,,,0,1,0,0,1,209
47,2021-10-17 09:00:31+00:00,13240,2459,511,21.0,15.0,317895.0,7.0,6.0,0.0,,,,,,,,,0,1,0,0,1,209
48,2021-10-17 09:00:31+00:00,13237,7174,132,21.0,15.0,317895.0,6.0,6.0,0.0,,,,,,,,,0,1,0,0,1,209
49,2021-10-17 09:00:31+00:00,13239,106,1242,92.0,11.0,1608147.0,36863.0,108598.0,2434.0,,,,,,,,,0,1,0,0,1,90
50,2021-10-17 09:00:31+00:00,13238,163,5389,54.0,44.0,2009126.0,167.0,602.0,5.0,,,,,,,,,0,1,0,0,1,155
51,2021-10-17 09:00:32+00:00,13082,121,674,,,,,,,54.0,44.0,2009198.0,227.0,745.0,8.0,,,0,0,1,0,1,163
52,2021-10-17 09:00:32+00:00,13242,6292,64,70.0,117.0,78604.0,11436.0,3574.0,2.0,,,,,,,,,0,1,0,0,1,69
53,2021-10-17 09:00:32+00:00,13212,494,43,54.0,44.0,2009126.0,216.0,721.0,8.0,,,,,,,,,0,1,0,0,1,155
54,2021-10-17 09:00:32+00:00,13146,1247,1813,9.0,227.0,119703.0,3097.0,7188.0,145.0,,,,,,,,,0,1,0,0,1,275
55,2021-10-17 09:00:32+00:00,13241,2746,107,53.0,9.0,228744.0,369.0,2275.0,49.0,43.0,61.0,267445.0,15667.0,45118.0,1273.0,,,0,1,1,0,1,171
56,2021-10-17 09:00:33+00:00,13145,156,144,54.0,44.0,2009126.0,217.0,724.0,8.0,,,,,,,,,0,1,0,0,1,155
57,2021-10-17 09:00:34+00:00,13052,51,181,,,,,,,,,,,,,256.0,780.0,0,0,0,1,1,46
58,2021-10-17 09:00:35+00:00,13054,106,1242,143.0,11.0,1608147.0,11699.0,33675.0,107.0,,,,,,,,,0,1,0,0,1,123
59,2021-10-17 09:00:35+00:00,13053,1280,524,98.0,136.0,2077.0,27.0,57.0,0.0,,,,,,,,,0,1,0,0,1,90
60,2021-10-17 09:00:36+00:00,13055,8164,553,21.0,15.0,317895.0,8.0,7.0,0.0,,,,,,,,,0,1,0,0,1,209
61,2021-10-17 09:00:36+00:00,13056,248,5,439.0,1.0,11923716.0,5730.0,49310.0,58.0,,,,,,,,,0,1,0,0,1,127
62,2021-10-17 09:00:37+00:00,13057,1675,179,7.0,3.0,981775.0,4259.0,7729.0,145.0,,,,,,,,,0,1,0,0,1,313
63,2021-10-17 09:00:38+00:00,13058,948,655,18.0,5.0,1573941.0,282.0,973.0,5.0,,,,,,,,,0,1,0,0,1,197
64,2021-10-17 09:00:38+00:00,13059,821,1651,8.0,0.0,2107140.0,724.0,2059.0,12.0,,,,,,,,,0,1,0,0,1,162
65,2021-10-17 09:00:39+00:00,13060,106,1242,214.0,14.0,2637937.0,43666.0,118055.0,3964.0,,,,,,,,,0,1,0,0,1,200
66,2021-10-17 09:00:40+00:00,13063,886,1423,4.0,1.0,11923574.0,6292.0,41379.0,114.0,,,,,,,,,0,1,0,0,1,211
67,2021-10-17 09:00:40+00:00,13062,2427,36,21.0,15.0,317879.0,9.0,8.0,0.0,,,,,,,,,0,1,0,0,1,209
68,2021-10-17 09:00:40+00:00,13061,1687,8,4.0,1.0,11923716.0,6293.0,41358.0,114.0,,,,,,,,,0,1,0,0,1,211
69,2021-10-17 09:00:41+00:00,13064,7134,18,0.0,1.0,11923574.0,3377.0,21994.0,66.0,,,,,,,,,0,1,0,0,1,245
70,2021-10-17 09:00:42+00:00,13051,7795,141,12172.0,63.0,439792.0,3205.0,9520.0,0.0,,,,,,,,,0,1,0,0,1,55
71,2021-10-17 09:00:43+00:00,13065,494,43,63.0,44.0,2009126.0,191.0,569.0,2.0,,,,,,,,,0,1,0,0,1,156
72,2021-10-17 09:00:44+00:00,13067,1036,397,151.0,5.0,1574219.0,15.0,66.0,1.0,80.0,5.0,1574219.0,2200.0,7328.0,78.0,,,0,1,1,0,1,357
73,2021-10-17 09:00:44+00:00,13068,8771,194,50.0,4.0,5123.0,106.0,80.0,0.0,,,,,,,,,0,1,0,0,1,178
74,2021-10-17 09:00:45+00:00,13069,5464,1,0.0,1.0,11923573.0,3378.0,21998.0,66.0,,,,,,,,,0,1,0,0,1,245
75,2021-10-17 09:00:45+00:00,13070,1836,104,4.0,1.0,11923575.0,6293.0,41382.0,114.0,,,,,,,,,0,1,0,0,1,211
76,2021-10-17 09:00:46+00:00,13071,5933,1492,132.0,25.0,3068.0,5.0,26.0,1.0,,,,,,,,,0,1,0,0,1,178
77,2021-10-17 09:00:47+00:00,13072,8821,159,21.0,15.0,317895.0,10.0,8.0,0.0,,,,,,,,,0,1,0,0,1,209
78,2021-10-17 09:00:48+00:00,13074,2288,856,84.0,47.0,2982645.0,881.0,4605.0,9.0,,,,,,,,,0,1,0,0,1,209
79,2021-10-17 09:00:48+00:00,13075,8045,332,0.0,1.0,11923573.0,3379.0,22006.0,66.0,,,,,,,,,0,1,0,0,1,245
80,2021-10-17 09:00:48+00:00,13073,156,144,63.0,44.0,2009127.0,399.0,1083.0,13.0,,,,,,,,,0,1,0,0,1,156
81,2021-10-17 09:00:50+00:00,13079,13,2173,,,,,,,,,,,,,13175.0,512.0,0,0,0,1,0,52
82,2021-10-17 09:00:50+00:00,13077,5861,478,14.0,10.0,200194.0,3235.0,12538.0,491.0,,,,,,,,,0,1,0,0,1,237
83,2021-10-17 09:00:50+00:00,13076,65,676,12991.0,110.0,242095.0,8971.0,2004.0,1942.0,,,,,,,,,0,1,0,0,0,93
84,2021-10-17 09:00:51+00:00,13066,4520,0,7.0,3.0,981765.0,4261.0,7734.0,145.0,,,,,,,,,0,1,0,0,1,313
85,2021-10-17 09:00:52+00:00,13050,771,187,6.0,0.0,2107040.0,930.0,2607.0,19.0,,,,,,,,,0,1,0,0,1,102
86,2021-10-17 09:00:54+00:00,13049,5587,324,50.0,4.0,5123.0,107.0,80.0,0.0,,,,,,,,,0,1,0,0,1,178
87,2021-10-17 09:00:54+00:00,13048,106,1242,313.0,0.0,2107040.0,9325.0,17984.0,70.0,,,,,,,,,0,1,0,0,1,112
88,2021-10-17 09:00:54+00:00,13019,7017,7,0.0,1.0,11923574.0,3380.0,22015.0,66.0,,,,,,,,,0,1,0,0,1,245
89,2021-10-17 09:00:55+00:00,13020,1697,114,14.0,10.0,200194.0,3237.0,12542.0,491.0,,,,,,,,,0,1,0,0,1,237
90,2021-10-17 09:00:55+00:00,13021,163,5389,,,,,,,,,,,,,54.0,44.0,0,0,0,1,0,24
91,2021-10-17 09:00:55+00:00,13022,121,674,63.0,44.0,2009198.0,804.0,1936.0,31.0,,,,,,,,,0,1,0,0,1,156
92,2021-10-17 09:00:56+00:00,13023,248,5,673.0,1.0,11923720.0,5192.0,45270.0,43.0,,,,,,,,,0,1,0,0,1,106
93,2021-10-17 09:00:57+00:00,13024,106,1242,178.0,0.0,2107040.0,20894.0,35697.0,316.0,,,,,,,,,0,1,0,0,1,108
94,2021-10-17 09:01:00+00:00,13025,106,1242,307.0,814.0,113300.0,11080.0,25568.0,0.0,,,,,,,,,0,1,0,0,1,46
95,2021-10-17 09:01:01+00:00,13026,366,1119,6.0,0.0,2107040.0,931.0,2610.0,19.0,,,,,,,,,0,1,0,0,1,102
96,2021-10-17 09:01:01+00:00,13027,3149,48,6.0,0.0,2107040.0,932.0,2610.0,19.0,,,,,,,,,0,1,0,0,1,102
97,2021-10-17 09:01:02+00:00,13028,2868,1,0.0,1.0,11923720.0,3380.0,22018.0,66.0,,,,,,,,,0,1,0,0,1,245
98,2021-10-17 09:01:03+00:00,471,51,181,,,,,,,,,,,,,256.0,780.0,0,0,0,1,0,25
99,2021-10-17 09:01:03+00:00,13029,6939,224,18.0,5.0,1573941.0,283.0,976.0,5.0,,,,,,,,,0,1,0,0,1,197
100,2021-10-17 09:01:04+00:00,13032,3122,137,411.0,528.0,141944.0,7992.0,33789.0,87.0,,,,,,,,,0,1,0,0,1,53
101,2021-10-17 09:01:04+00:00,13031,65,676,11698.0,1272.0,76810.0,2028.0,584.0,1878.0,,,,,,,,,0,1,0,0,0,94
102,2021-10-17 09:01:05+00:00,13033,248,5,89.0,161.0,34038.0,4492.0,33477.0,49.0,,,,,,,,,0,1,0,0,1,195
103,2021-10-17 09:01:05+00:00,13034,366,1119,8.0,0.0,2107040.0,725.0,2065.0,12.0,,,,,,,,,0,1,0,0,1,162
104,2021-10-17 09:01:06+00:00,13036,392,11142,,,,,,,,,,,,,13211.0,258.0,0,0,0,1,0,195
105,2021-10-17 09:01:08+00:00,13037,6972,267,0.0,1.0,11923577.0,3382.0,22036.0,66.0,,,,,,,,,0,1,0,0,1,245
106,2021-10-17 09:01:08+00:00,13039,13,2173,,,,,,,,,,,,,13169.0,18.0,0,0,0,1,0,15
107,2021-10-17 09:01:09+00:00,13041,65,676,636.0,1272.0,76810.0,1816.0,467.0,331.0,,,,,,,,,0,1,0,0,1,167
108,2021-10-17 09:01:09+00:00,13040,2954,55,67.0,0.0,2107040.0,834.0,3446.0,10.0,,,,,,,,,0,1,0,0,1,108
109,2021-10-17 09:01:10+00:00,13042,1782,1731,0.0,1.0,11923720.0,3383.0,22043.0,66.0,,,,,,,,,0,1,0,0,1,245
110,2021-10-17 09:01:11+00:00,13043,106,1242,270.0,101.0,258156.0,9903.0,16108.0,168.0,,,,,,,,,0,1,0,0,1,117
111,2021-10-17 09:01:12+00:00,13044,781,327,,,,,,,,,,,,,13255.0,8630.0,0,0,0,1,1,38
112,2021-10-17 09:01:12+00:00,13046,2868,1,4.0,1.0,11923720.0,6297.0,41382.0,114.0,,,,,,,,,0,1,0,0,1,211
113,2021-10-17 09:01:12+00:00,13045,8001,559,429.0,1492.0,121134.0,48713.0,8710.0,37.0,,,,,,,,,0,1,0,0,0,120
114,2021-10-17 09:01:13+00:00,13018,512,836,,,,,,,,,,,,,13079.0,18.0,0,0,0,1,0,22
115,2021-10-17 09:01:15+00:00,13081,106,1242,111.0,11.0,1608147.0,15832.0,61526.0,222.0,,,,,,,,,0,1,0,0,1,116
116,2021-10-17 09:01:16+00:00,13083,5432,43,,,,,,,,,,,,,0.0,1.0,0,0,0,1,0,31
117,2021-10-17 09:01:16+00:00,13118,3794,11,0.0,1.0,11923720.0,3384.0,22057.0,67.0,,,,,,,,,0,1,0,0,1,245
118,2021-10-17 09:01:16+00:00,13117,65,676,11754.0,3551.0,4518.0,410.0,457.0,24.0,,,,,,,,,0,1,0,0,1,324
119,2021-10-17 09:01:17+00:00,13119,1836,104,0.0,1.0,11923577.0,3385.0,22054.0,67.0,,,,,,,,,0,1,0,0,1,245
120,2021-10-17 09:01:17+00:00,13120,383,1602,143.0,11.0,1608169.0,11699.0,33676.0,107.0,,,,,,,,,0,1,0,0,1,123
121,2021-10-17 09:01:17+00:00,13121,3595,38,9.0,227.0,119703.0,3098.0,7190.0,145.0,,,,,,,,,0,1,0,0,1,275
122,2021-10-17 09:01:18+00:00,13122,7673,700,9.0,227.0,119703.0,3099.0,7190.0,145.0,,,,,,,,,0,1,0,0,1,275
123,2021-10-17 09:01:19+00:00,13124,5912,534,0.0,1.0,11923577.0,3386.0,22057.0,67.0,,,,,,,,,0,1,0,0,1,245
124,2021-10-17 09:01:19+00:00,13123,366,1119,17.0,0.0,2107040.0,7667.0,28020.0,101.0,,,,,,,,,0,1,0,0,1,101
125,2021-10-17 09:01:20+00:00,13125,8386,175,6.0,0.0,2107040.0,933.0,2612.0,19.0,,,,,,,,,0,1,0,0,1,102
126,2021-10-17 09:01:20+00:00,13126,3297,10,,,,,,,,,,,,,0.0,1.0,0,0,0,1,0,22
127,2021-10-17 09:01:21+00:00,13128,248,5,37.0,1.0,11923721.0,6817.0,48809.0,82.0,,,,,,,,,0,1,0,0,1,250
128,2021-10-17 09:01:21+00:00,13127,13,2173,,,,,,,,,,,,,13182.0,7952.0,0,0,0,1,0,13
129,2021-10-17 09:01:22+00:00,13129,1415,31,70.0,117.0,78604.0,11581.0,3618.0,2.0,,,,,,,,,0,1,0,0,1,69
130,2021-10-17 09:01:24+00:00,13116,8079,533,6.0,0.0,2107140.0,934.0,2686.0,19.0,,,,,,,,,0,1,0,0,1,102
131,2021-10-17 09:01:26+00:00,13133,2954,55,83.0,0.0,2107040.0,706.0,2943.0,8.0,,,,,,,,,0,1,0,0,1,112
132,2021-10-17 09:01:28+00:00,13134,383,1602,111.0,11.0,1608169.0,15831.0,61519.0,222.0,,,,,,,,,0,1,0,0,1,116
133,2021-10-17 09:01:31+00:00,13135,902,64,6.0,0.0,2107040.0,935.0,2614.0,19.0,,,,,,,,,0,1,0,0,1,102
134,2021-10-17 09:01:34+00:00,13136,20,577,609.0,172.0,214715.0,437.0,55.0,47.0,,,,,,,,,0,1,0,0,0,41
135,2021-10-17 09:01:35+00:00,13137,330,14,12989.0,5716.0,643.0,672.0,82.0,6.0,12103.0,6832.0,64.0,581.0,121.0,2.0,,,0,1,1,0,1,342
136,2021-10-17 09:01:35+00:00,13138,80,255,,,,,,,,,,,,,13147.0,4481.0,0,0,0,1,0,300
137,2021-10-17 09:01:38+00:00,13143,20,577,706.0,675.0,86254.0,2652.0,724.0,2578.0,,,,,,,,,0,1,0,0,0,77
138,2021-10-17 09:01:38+00:00,13142,2269,976,11706.0,6320.0,9305.0,3258.0,9164.0,220.0,11992.0,5075.0,4434.0,4876.0,11144.0,1245.0,,,0,1,1,0,1,406
139,2021-10-17 09:01:38+00:00,13139,5965,702869,,,,,,,,,,,,,471.0,51.0,0,0,0,1,1,203
140,2021-10-17 09:01:38+00:00,13141,16,655,13213.0,768.0,69201.0,21.0,56.0,0.0,,,,,,,,,0,1,0,0,1,65
141,2021-10-17 09:01:38+00:00,13140,2499,70,54.0,44.0,2009140.0,2756.0,6498.0,315.0,,,,,,,,,0,1,0,0,1,155
142,2021-10-17 09:01:39+00:00,13144,7848,316,7.0,3.0,981777.0,4261.0,7732.0,145.0,,,,,,,,,0,1,0,0,1,313
143,2021-10-17 09:01:40+00:00,13131,366,1119,195.0,0.0,2107040.0,3388.0,9382.0,105.0,,,,,,,,,0,1,0,0,1,95
144,2021-10-17 09:01:41+00:00,13115,2499,70,63.0,44.0,2009131.0,2541.0,5852.0,190.0,,,,,,,,,0,1,0,0,1,156
145,2021-10-17 09:01:42+00:00,13113,106,1242,376.0,77.0,257206.0,8332.0,25936.0,10.0,,,,,,,,,0,1,0,0,1,102
146,2021-10-17 09:01:42+00:00,13114,13,2173,,,,,,,,,,,,,13203.0,1145.0,0,0,0,1,0,27
147,2021-10-17 09:01:43+00:00,13084,7232,147,17.0,0.0,2107140.0,7672.0,28010.0,101.0,,,,,,,,,0,1,0,0,1,101
148,2021-10-17 09:01:43+00:00,13086,771,187,8.0,0.0,2107040.0,726.0,2075.0,12.0,,,,,,,,,0,1,0,0,1,162
149,2021-10-17 09:01:43+00:00,13087,3220,0,,,,,,,,,,,,,0.0,1.0,0,0,0,1,0,51
150,2021-10-17 09:01:43+00:00,13085,20,577,,,,,,,,,,,,,706.0,675.0,0,0,0,1,0,18
151,2021-10-17 09:01:48+00:00,13088,2419,497,21.0,15.0,317895.0,12.0,14.0,0.0,,,,,,,,,0,1,0,0,1,209
152,2021-10-17 09:01:50+00:00,13089,3833,3,0.0,1.0,11923726.0,3388.0,22110.0,69.0,,,,,,,,,0,1,0,0,1,245
153,2021-10-17 09:01:51+00:00,13090,7871,46,17.0,0.0,2107040.0,7669.0,28023.0,101.0,,,,,,,,,0,1,0,0,1,101
154,2021-10-17 09:01:54+00:00,13091,106,1242,710.0,862.0,100418.0,5745.0,20592.0,76.0,,,,,,,,,0,1,0,0,1,89
155,2021-10-17 09:01:56+00:00,13092,5657,341,32.0,9.0,228752.0,795.0,2675.0,7.0,33.0,40.0,901909.0,576.0,7359.0,43.0,,,0,1,1,0,1,537
156,2021-10-17 09:01:57+00:00,13094,3049,4,0.0,1.0,11923584.0,3391.0,22121.0,69.0,,,,,,,,,0,1,0,0,1,245
157,2021-10-17 09:01:58+00:00,13096,106,1242,349.0,101.0,258155.0,10315.0,31815.0,130.0,,,,,,,,,0,1,0,0,1,59
158,2021-10-17 09:01:58+00:00,13097,422,104008,130.0,267.0,35916.0,500.0,1971.0,22.0,,,,,,,,,0,1,0,0,1,243
159,2021-10-17 09:01:59+00:00,13098,6466,3601,0.0,1.0,11923726.0,3392.0,22133.0,69.0,,,,,,,,,0,1,0,0,1,245
160,2021-10-17 09:01:59+00:00,13099,366,1119,138.0,0.0,2107040.0,4368.0,21542.0,25.0,,,,,,,,,0,1,0,0,1,114
161,2021-10-17 09:02:00+00:00,13100,6308,263,21.0,15.0,317895.0,13.0,14.0,0.0,,,,,,,,,0,1,0,0,1,209
162,2021-10-17 09:02:00+00:00,13101,5588,79,,,,,,,,,,,,,12818.0,7363.0,0,0,0,1,0,121
163,2021-10-17 09:02:01+00:00,13103,4628,5,0.0,1.0,11923583.0,3393.0,22133.0,69.0,,,,,,,,,0,1,0,0,1,245
164,2021-10-17 09:02:01+00:00,13102,7661,101,24.0,227.0,119690.0,987.0,2263.0,218.0,,,,,,,,,0,1,0,0,1,194
165,2021-10-17 09:02:01+00:00,13104,5279,34,69.0,9.0,228744.0,1146.0,4643.0,22.0,,,,,,,,,0,1,0,0,1,271
166,2021-10-17 09:02:02+00:00,13105,106,1242,378.0,101.0,258155.0,6803.0,22000.0,19.0,,,,,,,,,0,1,0,0,1,69
167,2021-10-17 09:02:03+00:00,13106,1990,223,0.0,1.0,11923583.0,3394.0,22137.0,69.0,,,,,,,,,0,1,0,0,1,245
168,2021-10-17 09:02:03+00:00,13107,8627,212,21.0,15.0,317895.0,14.0,14.0,0.0,,,,,,,,,0,1,0,0,1,209
169,2021-10-17 09:02:04+00:00,13108,2556,89,4.0,1.0,11923583.0,6296.0,41436.0,114.0,,,,,,,,,0,1,0,0,1,211
170,2021-10-17 09:02:04+00:00,13109,6895,2,11764.0,63.0,439792.0,2572.0,8387.0,0.0,,,,,,,,,0,1,0,0,1,71
171,2021-10-17 09:02:05+00:00,13110,495,148,11411.0,7944.0,8010.0,6315.0,1007.0,10.0,,,,,,,,,0,1,0,0,1,306
172,2021-10-17 09:02:06+00:00,13111,6721,262,9.0,227.0,119690.0,3100.0,7196.0,145.0,,,,,,,,,0,1,0,0,1,275
173,2021-10-17 09:02:07+00:00,13112,6474,606,53.0,9.0,228752.0,370.0,2279.0,49.0,43.0,61.0,267150.0,15681.0,45193.0,1275.0,,,0,1,1,0,1,171
174,2021-10-17 09:02:07+00:00,13017,106,1242,709.0,101.0,258155.0,9761.0,31467.0,149.0,,,,,,,,,0,1,0,0,1,61
175,2021-10-17 09:02:07+00:00,12757,121,674,,,,,,,,,,,,,,,1,0,0,0,1,53
176,2021-10-17 09:02:09+00:00,12756,1047,261,6.0,0.0,2107040.0,936.0,2623.0,19.0,,,,,,,,,0,1,0,0,1,102
